student_id,student_name,email_id,password,std,math_grade,english_grade,science_grade,history_grade,overall_grade,assignment_completion,engagement_score,math_lec_present,science_lec_present,history_lec_present,english_lec_present,attendance_ratio,login_frequency_per_week,average_session_duration_minutes,learning_style,content_type_preference,completed_lessons,practice_tests_taken,lms_test_scores,teacher_comments_summary,risk_score,is_at_risk,suggestions_required
S4640,Heather Patel,heather.patel1526@edu.in,p4640,9,77,77,56,92,75.5,0.45,1,1,8,13,9,0.39,2,17,Reading/Writing,Texts,13,9,36,Falling behind in multiple areas,56.44,0,No
S4641,Johnny Castro,johnny.castro4190@edu.in,p4641,10,92,75,69,43,69.75,0.51,0.48,8,4,15,8,0.44,5,79,Auditory,Videos,16,7,96,Needs improvement in basics,63.71,1,Yes
S4642,Shawn Pace,shawn.pace3943@yahoo.com,p4642,10,70,46,60,93,67.25,0.69,0.81,15,15,12,5,0.59,4,24,Kinesthetic,Videos,11,7,55,Average progress,41.96,0,No
S4643,Danielle Hahn,danielle.hahn1471@edu.in,p4643,9,75,69,99,73,79,0.79,0.69,18,17,3,1,0.49,4,37,Reading/Writing,Mixed,5,1,32,Falling behind in multiple areas,67.24,1,Yes
S4644,Brett Mcmillan,brett.mcmillan3421@gmail.com,p4644,10,58,58,52,67,58.75,0.49,0.52,13,18,8,15,0.68,5,38,Reading/Writing,Interactive,8,3,75,Average progress,57.95,0,No
S4645,Ryan Carney,ryan.carney6375@yahoo.com,p4645,12,87,88,40,89,76,0.51,0.41,8,3,1,17,0.36,6,54,Auditory,Interactive,11,0,33,Falling behind in multiple areas,80.51,1,Yes
S4646,Joshua Frazier,joshua.frazier4678@edu.in,p4646,12,84,64,40,41,57.25,0.52,0.93,20,18,18,15,0.89,3,54,Visual,Texts,16,0,86,Good participation,27.26,0,No
S4647,Steven Ward,steven.ward1985@yahoo.com,p4647,12,75,55,86,96,78,0.54,0.72,18,7,13,8,0.57,2,13,Reading/Writing,Videos,15,5,75,Shows initiative,27.18,0,No
S4648,Katherine Stephenson,katherine.stephenson8052@outlook.com,p4648,12,69,86,72,86,78.25,0.54,0.88,13,17,7,3,0.5,1,11,Reading/Writing,Interactive,1,6,43,Falling behind in multiple areas,63.42,1,Yes
S4649,Jeffrey Ramirez,jeffrey.ramirez5090@edu.in,p4649,9,94,93,77,69,83.25,0.64,0.68,14,18,13,9,0.68,6,13,Auditory,Texts,17,4,32,Lacks focus,27.4,0,No
S4650,Robert Cole,robert.cole5892@yahoo.com,p4650,12,88,79,64,65,74,0.79,0.45,15,20,17,20,0.9,4,30,Visual,Texts,15,7,42,Falling behind in multiple areas,56.55,0,No
S4651,Adam Lee,adam.lee6030@gmail.com,p4651,9,94,90,65,90,84.75,0.66,0.54,6,8,13,14,0.51,3,6,Visual,Videos,9,8,37,Falling behind in multiple areas,61.99,1,Yes
S4652,Christopher Armstrong,christopher.armstrong8031@yahoo.com,p4652,11,72,47,52,86,64.25,0.87,0.57,1,11,13,6,0.39,1,9,Visual,Texts,18,3,85,Good participation,30.76,0,No
S4653,Anthony Mclaughlin,anthony.mclaughlin6368@edu.in,p4653,9,57,57,98,65,69.25,0.83,0.98,7,3,11,20,0.51,6,70,Kinesthetic,Videos,3,0,31,Falling behind in multiple areas,63.84,1,Yes
S4654,Tiffany Coleman,tiffany.coleman4408@edu.in,p4654,10,91,67,67,59,71,0.48,0.3,1,7,14,4,0.32,6,14,Reading/Writing,Texts,6,5,75,Lacks focus,49.22,0,No
S4655,Charles Wright,charles.wright1488@edu.in,p4655,12,88,55,72,81,74,0.43,0.99,15,15,10,12,0.65,5,35,Visual,Videos,15,0,60,Good participation,29.2,0,No
S4656,Frank Collins,frank.collins6043@edu.in,p4656,9,98,91,76,67,83,0.93,0.99,6,10,8,3,0.34,1,37,Kinesthetic,Videos,18,1,64,Average progress,33.29,0,No
S4657,Connie Davis,connie.davis7122@yahoo.com,p4657,9,67,58,80,95,75,0.45,1,5,12,6,3,0.32,5,10,Visual,Interactive,4,3,91,Consistent performance,32.52,0,No
S4658,Timothy Morton,timothy.morton1532@edu.in,p4658,9,98,81,69,59,76.75,0.49,0.63,12,12,19,17,0.75,6,18,Kinesthetic,Videos,4,3,75,Good participation,35.67,0,No
S4659,Brittany Sims,brittany.sims8420@gmail.com,p4659,11,86,56,96,50,72,0.41,0.97,3,19,19,6,0.59,6,82,Visual,Interactive,6,5,53,Good participation,31.84,0,No
S4660,Matthew Wright,matthew.wright7604@outlook.com,p4660,9,50,84,88,97,79.75,0.78,0.58,20,19,12,15,0.82,6,19,Visual,Mixed,16,7,94,Good participation,17.2,0,No
S4661,Daniel Allen,daniel.allen2550@yahoo.com,p4661,12,96,52,87,49,71,0.75,0.32,14,15,7,11,0.59,3,85,Reading/Writing,Mixed,0,2,73,Lacks focus,45.59,0,No
S4662,Matthew Brown,matthew.brown8648@edu.in,p4662,10,99,46,47,62,63.5,0.99,0.46,6,5,18,18,0.59,6,47,Reading/Writing,Interactive,2,5,80,Needs improvement in basics,64.84,1,Yes
S4663,Matthew Bauer,matthew.bauer4772@gmail.com,p4663,11,93,66,88,76,80.75,0.93,0.96,4,13,20,3,0.5,1,83,Visual,Interactive,15,2,75,Shows initiative,16.68,0,No
S4664,Sherry Parsons,sherry.parsons7175@edu.in,p4664,10,84,49,86,80,74.75,0.65,0.31,15,9,18,17,0.74,2,24,Reading/Writing,Mixed,1,1,62,Falling behind in multiple areas,76.06,1,Yes
S4665,Christine Duran,christine.duran7835@gmail.com,p4665,11,72,73,95,91,82.75,0.62,0.68,17,10,3,11,0.51,3,25,Reading/Writing,Interactive,0,3,93,Good participation,33.79,0,No
S4666,Colleen Riley,colleen.riley2444@outlook.com,p4666,11,56,75,40,58,57.25,0.58,0.35,5,8,9,6,0.35,1,68,Kinesthetic,Mixed,6,3,55,Lacks focus,53.72,0,No
S4667,Christopher Brown,christopher.brown4931@yahoo.com,p4667,12,45,64,51,84,61,0.49,0.5,6,9,6,5,0.32,4,33,Reading/Writing,Videos,9,1,68,Can do better with more effort,50.22,0,No
S4668,Arthur Edwards,arthur.edwards8580@yahoo.com,p4668,10,43,45,44,57,47.25,0.48,0.36,10,6,1,10,0.34,1,63,Kinesthetic,Videos,2,2,87,Needs improvement in basics,88.46,1,Yes
S4669,Melanie Brown,melanie.brown4851@edu.in,p4669,10,59,63,63,88,68.25,0.48,0.9,9,18,10,2,0.49,1,77,Reading/Writing,Videos,17,8,55,Can do better with more effort,26.11,0,No
S4670,David Ellison,david.ellison9037@gmail.com,p4670,11,87,57,45,66,63.75,0.47,0.71,4,10,8,15,0.46,2,68,Kinesthetic,Texts,2,9,96,Good participation,35.19,0,No
S4671,Scott Turner,scott.turner748@gmail.com,p4671,12,86,62,64,45,64.25,0.54,0.93,9,15,17,11,0.65,3,48,Reading/Writing,Mixed,6,8,86,Good participation,25.32,0,No
S4672,Connie Jones,connie.jones8376@gmail.com,p4672,12,66,45,40,49,50,0.58,0.78,8,13,3,14,0.48,4,38,Kinesthetic,Mixed,14,9,99,Good participation,28.88,0,No
S4673,Erica Hansen,erica.hansen6776@edu.in,p4673,11,54,68,64,41,56.75,0.98,0.98,3,11,3,14,0.39,6,51,Reading/Writing,Mixed,0,6,37,Needs improvement in basics,61.36,1,Yes
S4674,Kenneth James,kenneth.james7622@gmail.com,p4674,10,45,64,40,63,53,0.75,0.66,20,2,3,3,0.35,3,13,Auditory,Interactive,18,1,63,Average progress,54.05,0,No
S4675,Cody Walton,cody.walton5833@outlook.com,p4675,11,86,94,71,77,82,0.99,0.75,1,8,7,16,0.4,3,64,Auditory,Interactive,4,4,98,Consistent performance,23.05,0,No
S4676,Jesse Greene,jesse.greene9603@outlook.com,p4676,11,53,56,81,67,64.25,0.62,0.7,20,18,11,14,0.79,4,34,Auditory,Mixed,6,7,39,Lacks focus,33.11,0,No
S4677,Donna Smith,donna.smith8258@gmail.com,p4677,11,99,85,81,67,83,0.67,0.64,5,3,18,10,0.45,4,21,Visual,Mixed,10,0,51,Can do better with more effort,36.85,0,No
S4678,Patrick Pope,patrick.pope1876@gmail.com,p4678,12,50,63,42,92,61.75,0.59,0.89,3,3,5,8,0.24,2,56,Reading/Writing,Mixed,0,0,41,Needs improvement in basics,77.76,1,Yes
S4679,Nichole Harvey,nichole.harvey2951@edu.in,p4679,11,78,50,88,84,75,0.51,0.75,4,7,2,12,0.31,5,63,Kinesthetic,Interactive,1,5,58,Average progress,55.56,0,No
S4680,Matthew Pace,matthew.pace6448@yahoo.com,p4680,11,48,65,58,89,65,0.49,0.86,19,18,14,5,0.7,2,8,Kinesthetic,Mixed,13,6,60,Average progress,43.2,0,No
S4681,Krista Gibson,krista.gibson1374@gmail.com,p4681,9,65,90,99,78,83,0.97,0.85,15,9,1,13,0.48,6,44,Kinesthetic,Mixed,9,6,35,Falling behind in multiple areas,51.32,0,No
S4682,Mark Lee,mark.lee4886@edu.in,p4682,12,55,73,82,41,62.75,0.99,0.43,19,18,4,12,0.66,4,11,Reading/Writing,Interactive,2,2,36,Needs improvement in basics,72.09,1,Yes
S4683,Curtis Larson,curtis.larson9630@outlook.com,p4683,12,44,67,68,85,66,0.43,0.76,16,1,14,3,0.42,1,42,Kinesthetic,Videos,13,9,42,Falling behind in multiple areas,64.53,1,Yes
S4684,Carlos Clarke,carlos.clarke7381@edu.in,p4684,9,96,42,89,44,67.75,0.49,0.44,8,4,15,17,0.55,1,36,Kinesthetic,Mixed,4,3,92,Lacks focus,44.42,0,No
S4685,James Berry,james.berry5602@outlook.com,p4685,11,91,50,41,89,67.75,0.65,0.71,14,4,20,20,0.72,3,73,Kinesthetic,Texts,16,8,53,Can do better with more effort,24.75,0,No
S4686,Dana Scott,dana.scott3468@yahoo.com,p4686,12,49,77,48,50,56,0.51,0.77,5,17,20,5,0.59,3,71,Kinesthetic,Mixed,6,9,48,Needs improvement in basics,66.14,1,Yes
S4687,Robert Hardy,robert.hardy1291@yahoo.com,p4687,9,89,53,95,49,71.5,0.62,1,1,2,17,6,0.32,5,60,Auditory,Interactive,0,3,98,Excellent progress,31.48,0,No
S4688,Sean Sanchez,sean.sanchez1752@outlook.com,p4688,11,42,90,56,82,67.5,0.48,0.32,19,15,3,13,0.62,5,24,Auditory,Mixed,10,4,51,Needs improvement in basics,76.68,1,Yes
S4689,Laura Brown,laura.brown8765@edu.in,p4689,12,52,65,99,98,78.5,0.67,0.36,5,13,4,6,0.35,5,68,Kinesthetic,Videos,5,5,89,Needs improvement in basics,70.4,1,Yes
S4690,Larry Graham,larry.graham105@gmail.com,p4690,12,82,87,85,41,73.75,0.56,0.35,3,9,18,13,0.54,5,21,Kinesthetic,Interactive,15,6,51,Falling behind in multiple areas,69.26,1,Yes
S4691,Susan Webster,susan.webster1921@edu.in,p4691,11,88,60,75,54,69.25,0.61,0.58,17,7,1,15,0.5,1,20,Visual,Interactive,13,4,46,Falling behind in multiple areas,67.93,1,Yes
S4692,Larry Mcclure,larry.mcclure2823@gmail.com,p4692,11,69,93,56,78,74,0.46,0.88,7,12,5,2,0.32,4,15,Auditory,Videos,16,6,76,Shows initiative,28.12,0,No
S4693,Kimberly Hernandez,kimberly.hernandez7549@edu.in,p4693,9,93,95,88,80,89,0.66,0.89,17,12,18,11,0.72,6,17,Reading/Writing,Videos,14,1,36,Falling behind in multiple areas,53.38,0,No
S4694,Kyle Cooper,kyle.cooper9871@edu.in,p4694,11,84,78,51,76,72.25,0.99,0.82,13,14,13,16,0.7,6,22,Kinesthetic,Mixed,13,6,46,Falling behind in multiple areas,48.42,0,No
S4695,Miguel Smith,miguel.smith4971@edu.in,p4695,9,45,69,99,46,64.75,0.6,0.93,14,15,14,18,0.76,5,18,Auditory,Texts,6,4,91,Good participation,25.79,0,No
S4696,Brenda Gregory,brenda.gregory6481@outlook.com,p4696,11,56,98,59,59,68,0.93,0.53,12,1,20,2,0.44,2,38,Kinesthetic,Interactive,9,9,92,Average progress,41.49,0,No
S4697,Brian Hunter,brian.hunter1445@outlook.com,p4697,12,98,47,89,73,76.75,0.91,0.36,11,9,3,10,0.41,6,80,Reading/Writing,Interactive,18,4,36,Falling behind in multiple areas,64.99,1,Yes
S4698,Mary Trevino,mary.trevino2223@yahoo.com,p4698,9,84,90,42,74,72.5,0.97,0.34,1,16,6,13,0.45,5,89,Visual,Texts,6,5,58,Needs improvement in basics,67.8,1,Yes
S4699,Robert Gonzalez,robert.gonzalez3136@gmail.com,p4699,9,90,59,82,73,76,0.87,0.9,3,9,11,8,0.39,1,30,Kinesthetic,Mixed,14,8,33,Lacks focus,21.19,0,No
S4700,James Kerr,james.kerr270@gmail.com,p4700,10,92,87,96,92,91.75,0.8,0.81,12,16,9,7,0.55,3,46,Auditory,Texts,13,3,45,Falling behind in multiple areas,51.97,0,No
S4701,Kristen Peterson,kristen.peterson449@yahoo.com,p4701,12,58,71,89,61,69.75,0.91,0.79,9,2,20,16,0.59,2,65,Auditory,Videos,14,4,88,Can do better with more effort,20.51,0,No
S4702,Elizabeth Neal,elizabeth.neal7892@yahoo.com,p4702,11,81,61,43,70,63.75,0.45,0.54,2,10,19,17,0.6,5,43,Auditory,Mixed,18,4,70,Good participation,37.38,0,No
S4703,Tina Greene,tina.greene3971@yahoo.com,p4703,9,74,98,56,62,72.5,0.68,0.57,14,18,7,9,0.6,1,6,Auditory,Interactive,15,2,89,Can do better with more effort,31,0,No
S4704,Mark Lane,mark.lane8834@edu.in,p4704,10,85,46,89,58,69.5,0.99,0.97,5,13,10,8,0.45,3,61,Visual,Mixed,1,2,98,Average progress,39.05,0,No
S4705,Sylvia Jensen,sylvia.jensen1420@yahoo.com,p4705,11,65,48,76,43,58,0.86,0.34,3,2,7,20,0.4,5,54,Visual,Texts,1,0,87,Lacks focus,49.7,0,No
S4706,Robert Martin,robert.martin7602@outlook.com,p4706,12,90,84,85,63,80.5,0.98,0.84,12,13,5,5,0.44,1,20,Kinesthetic,Mixed,0,3,69,Average progress,41.79,0,No
S4707,Shawn Mccormick,shawn.mccormick7775@yahoo.com,p4707,9,44,40,81,59,56,0.87,0.52,12,3,4,5,0.3,1,66,Kinesthetic,Mixed,15,8,87,Average progress,47.1,0,No
S4708,Bobby Robinson,bobby.robinson367@edu.in,p4708,10,68,68,54,78,67,0.92,0.33,7,15,17,13,0.65,4,15,Auditory,Videos,18,1,90,Falling behind in multiple areas,62.5,1,Yes
S4709,Adam Walker,adam.walker2731@gmail.com,p4709,10,76,47,72,67,65.5,0.82,0.82,1,3,5,16,0.31,1,87,Reading/Writing,Videos,3,9,74,Average progress,43.86,0,No
S4710,Jerry Hanson,jerry.hanson7305@yahoo.com,p4710,10,59,95,55,93,75.5,0.86,0.53,3,10,17,11,0.51,5,67,Reading/Writing,Interactive,2,3,77,Average progress,50.51,0,No
S4711,John Navarro,john.navarro7734@edu.in,p4711,9,88,93,50,78,77.25,0.71,0.81,11,6,17,15,0.61,1,34,Auditory,Texts,10,8,40,Falling behind in multiple areas,54.19,0,No
S4712,Stephanie Rivera,stephanie.rivera7374@gmail.com,p4712,12,60,43,94,56,63.25,0.95,0.8,13,14,17,17,0.76,2,58,Visual,Mixed,16,8,85,Can do better with more effort,14.09,0,No
S4713,Jody Harris,jody.harris3308@yahoo.com,p4713,11,49,74,59,58,60,0.9,0.67,10,9,1,15,0.44,1,75,Kinesthetic,Texts,4,7,52,Can do better with more effort,34.49,0,No
S4714,Jack Fritz,jack.fritz9339@outlook.com,p4714,11,44,98,77,93,78,0.91,0.84,19,18,2,12,0.64,1,31,Kinesthetic,Interactive,8,1,62,Good participation,24.64,0,No
S4715,Michael Jones,michael.jones844@edu.in,p4715,10,75,42,63,87,66.75,0.8,0.71,4,8,19,4,0.44,6,68,Auditory,Texts,0,2,81,Good participation,37.56,0,No
S4716,Anthony Wilson,anthony.wilson139@outlook.com,p4716,11,45,93,93,74,76.25,0.58,0.5,5,6,9,4,0.3,2,85,Reading/Writing,Videos,8,5,57,Average progress,56.82,0,No
S4717,Kelly Lee,kelly.lee7084@gmail.com,p4717,12,65,84,55,71,68.75,0.42,0.81,11,15,20,16,0.78,5,83,Reading/Writing,Interactive,3,1,33,Needs improvement in basics,71.3,1,Yes
S4718,Brenda Cannon,brenda.cannon8131@edu.in,p4718,10,43,79,69,86,69.25,0.96,0.71,9,14,15,15,0.66,3,13,Auditory,Mixed,15,2,80,Average progress,37.84,0,No
S4719,Bradley Johnson,bradley.johnson616@outlook.com,p4719,12,78,46,73,85,70.5,0.75,0.31,13,15,19,8,0.69,4,80,Auditory,Videos,14,0,39,Falling behind in multiple areas,72.89,1,Yes
S4720,James Thompson,james.thompson6558@edu.in,p4720,12,78,66,40,86,67.5,0.58,0.93,17,20,5,20,0.78,6,76,Kinesthetic,Texts,9,3,81,Good participation,25.67,0,No
S4721,Nicole Higgins,nicole.higgins8420@edu.in,p4721,9,89,40,63,85,69.25,0.49,0.68,15,6,13,8,0.52,3,6,Kinesthetic,Interactive,4,5,38,Falling behind in multiple areas,71.75,1,Yes
S4722,Matthew Spencer,matthew.spencer3809@edu.in,p4722,9,74,66,63,78,70.25,0.9,0.91,13,12,4,11,0.5,5,53,Kinesthetic,Interactive,15,0,47,Lacks focus,26.48,0,No
S4723,Gregory Smith,gregory.smith8665@gmail.com,p4723,11,40,55,48,96,59.75,0.9,0.92,11,10,13,17,0.64,5,52,Kinesthetic,Videos,5,0,95,Can do better with more effort,27.51,0,No
S4724,Megan Lozano,megan.lozano6924@gmail.com,p4724,10,63,77,61,74,68.75,0.89,0.61,1,19,6,3,0.36,6,59,Auditory,Texts,15,7,69,Can do better with more effort,27.49,0,No
S4725,Andrew Byrd,andrew.byrd9074@outlook.com,p4725,9,96,46,51,69,65.5,0.79,0.66,8,8,12,7,0.44,2,84,Kinesthetic,Texts,3,6,95,Average progress,47.49,0,No
S4726,Nicholas Cobb,nicholas.cobb4398@gmail.com,p4726,11,75,83,56,56,67.5,0.62,0.59,5,5,9,12,0.39,3,71,Visual,Mixed,14,6,51,Good participation,36.69,0,No
S4727,Daniel Boyle,daniel.boyle7765@edu.in,p4727,10,45,62,64,81,63,0.58,0.61,16,10,15,1,0.52,1,35,Reading/Writing,Mixed,2,6,63,Average progress,56.08,0,No
S4728,Kevin Allen,kevin.allen8116@gmail.com,p4728,12,80,80,67,86,78.25,0.41,0.93,4,11,15,11,0.51,2,30,Visual,Texts,18,4,77,Consistent performance,24.69,0,No
S4729,Lisa Guerrero,lisa.guerrero7355@outlook.com,p4729,12,93,98,54,68,78.25,0.9,0.85,19,20,17,5,0.76,2,70,Visual,Mixed,8,3,45,Lacks focus,22.34,0,No
S4730,Shelley Rowland,shelley.rowland350@edu.in,p4730,9,85,50,69,45,62.25,0.45,0.39,18,14,5,6,0.54,4,34,Reading/Writing,Interactive,4,6,78,Falling behind in multiple areas,76.71,1,Yes
S4731,Whitney Keith,whitney.keith4728@yahoo.com,p4731,12,99,81,90,99,92.25,0.78,0.73,2,14,5,14,0.44,2,81,Kinesthetic,Texts,15,2,92,Consistent performance,21.21,0,No
S4732,Natalie Jones,natalie.jones7698@yahoo.com,p4732,11,83,92,66,56,74.25,0.7,1,13,2,5,17,0.46,3,82,Reading/Writing,Videos,2,8,69,Good participation,23.89,0,No
S4733,Drew Glass,drew.glass7188@outlook.com,p4733,10,99,72,61,56,72,0.72,0.72,16,17,14,3,0.62,5,5,Auditory,Interactive,7,1,85,Shows initiative,31.62,0,No
S4734,Laura Lee,laura.lee8327@yahoo.com,p4734,10,96,89,49,53,71.75,0.96,0.85,8,15,2,4,0.36,6,74,Auditory,Interactive,13,0,77,Shows initiative,26.39,0,No
S4735,Nicholas Brooks,nicholas.brooks9638@yahoo.com,p4735,9,70,75,97,63,76.25,0.42,0.84,19,3,9,1,0.4,4,26,Kinesthetic,Interactive,2,7,66,Can do better with more effort,35.12,0,No
S4736,Carol Rowland,carol.rowland9874@outlook.com,p4736,11,59,76,70,96,75.25,0.86,0.55,3,3,14,4,0.3,6,79,Auditory,Mixed,15,5,41,Needs improvement in basics,63.38,1,Yes
S4737,John Williams,john.williams2158@edu.in,p4737,11,63,80,66,89,74.5,0.43,0.56,19,3,15,14,0.64,6,58,Kinesthetic,Interactive,6,3,61,Good participation,41.39,0,No
S4738,Christina Lopez,christina.lopez6405@outlook.com,p4738,10,64,98,51,96,77.25,0.42,0.81,17,3,4,7,0.39,1,18,Kinesthetic,Interactive,8,9,52,Good participation,32.16,0,No
S4739,Amanda Clarke,amanda.clarke5912@edu.in,p4739,9,75,56,85,76,73,0.66,0.65,9,18,6,7,0.5,3,18,Visual,Mixed,2,8,50,Good participation,35.15,0,No
S4740,Mark Brown,mark.brown2664@edu.in,p4740,9,60,74,70,79,70.75,0.44,0.7,17,6,14,1,0.48,1,88,Reading/Writing,Mixed,7,4,41,Needs improvement in basics,71.75,1,Yes
S4741,Laura Salas,laura.salas4637@yahoo.com,p4741,12,69,87,71,78,76.25,0.87,0.8,1,14,5,2,0.28,2,75,Auditory,Texts,11,0,78,Excellent progress,30.3,0,No
S4742,Melissa Schmitt,melissa.schmitt7921@gmail.com,p4742,11,63,44,71,94,68,0.72,0.84,4,3,11,3,0.26,3,23,Reading/Writing,Interactive,16,0,76,Average progress,47.66,0,No
S4743,Norma Clark,norma.clark2849@yahoo.com,p4743,12,83,87,80,71,80.25,0.42,0.49,15,1,14,18,0.6,6,30,Reading/Writing,Interactive,13,6,91,Lacks focus,32.67,0,No
S4744,Christopher Ruiz,christopher.ruiz2571@yahoo.com,p4744,12,81,71,98,75,81.25,0.42,0.4,12,10,7,11,0.5,4,63,Kinesthetic,Interactive,15,0,67,Falling behind in multiple areas,73.53,1,Yes
S4745,Elizabeth Brown,elizabeth.brown1663@edu.in,p4745,10,69,42,84,89,71,0.77,0.5,17,13,14,12,0.7,6,26,Visual,Interactive,18,5,55,Good participation,28.8,0,No
S4746,William Potter,william.potter8099@edu.in,p4746,11,61,91,74,76,75.5,0.88,0.66,12,9,13,14,0.6,4,10,Auditory,Texts,3,6,69,Good participation,27.85,0,No
S4747,Deanna Hicks,deanna.hicks3855@outlook.com,p4747,11,67,86,92,87,83,0.66,0.54,16,2,18,9,0.56,1,67,Reading/Writing,Interactive,2,9,45,Falling behind in multiple areas,63.46,1,Yes
S4748,Victor Marshall,victor.marshall9133@yahoo.com,p4748,10,46,74,85,53,64.5,0.73,0.7,13,10,2,10,0.44,5,81,Reading/Writing,Interactive,12,4,48,Lacks focus,35.19,0,No
S4749,Marc Brooks,marc.brooks307@gmail.com,p4749,9,74,91,60,66,72.75,0.88,0.34,11,12,9,13,0.56,6,78,Reading/Writing,Videos,8,2,79,Needs improvement in basics,67.74,1,Yes
S4750,Heather Baldwin,heather.baldwin4283@outlook.com,p4750,12,94,53,49,98,73.5,0.77,0.66,15,19,11,3,0.6,4,58,Auditory,Interactive,12,2,85,Can do better with more effort,28.55,0,No
S4751,Troy Adams,troy.adams2608@outlook.com,p4751,12,67,87,55,58,66.75,0.53,0.56,16,3,20,9,0.6,1,23,Reading/Writing,Videos,11,1,58,Good participation,42.08,0,No
S4752,Richard Morse,richard.morse8258@yahoo.com,p4752,12,53,70,46,70,59.75,0.77,0.67,6,19,11,2,0.48,5,14,Kinesthetic,Mixed,14,0,67,Good participation,37.1,0,No
S4753,Brandy Johnson,brandy.johnson1053@gmail.com,p4753,12,95,70,43,85,73.25,0.78,0.6,11,1,6,8,0.32,3,41,Visual,Texts,2,7,90,Can do better with more effort,33.55,0,No
S4754,Jeffrey Harris,jeffrey.harris7065@outlook.com,p4754,11,49,56,66,48,54.75,0.84,0.5,15,15,1,7,0.48,4,81,Visual,Texts,2,8,65,Average progress,54.65,0,No
S4755,Michelle Foster,michelle.foster3724@gmail.com,p4755,10,55,99,91,77,80.5,0.77,0.93,5,13,5,9,0.4,4,21,Kinesthetic,Interactive,1,1,39,Lacks focus,33.8,0,No
S4756,Kevin Oneal,kevin.oneal9217@gmail.com,p4756,9,55,63,94,56,67,0.98,0.43,3,7,14,13,0.46,6,59,Reading/Writing,Interactive,5,3,76,Falling behind in multiple areas,67.51,1,Yes
S4757,Ashley Walls,ashley.walls7978@yahoo.com,p4757,10,93,91,64,58,76.5,0.52,0.78,2,2,16,7,0.34,6,9,Kinesthetic,Mixed,15,2,73,Excellent progress,33.29,0,No
S4758,Neil Pierce,neil.pierce5585@outlook.com,p4758,10,70,62,70,83,71.25,0.97,0.95,1,20,9,7,0.46,1,25,Auditory,Interactive,17,3,91,Consistent performance,15.94,0,No
S4759,Dennis Miller,dennis.miller774@outlook.com,p4759,12,81,57,50,43,57.75,0.72,0.68,15,11,19,1,0.57,4,43,Auditory,Texts,8,3,36,Falling behind in multiple areas,70.05,1,Yes
S4760,Sean Bell,sean.bell2486@outlook.com,p4760,12,64,89,87,87,81.75,0.8,0.91,2,16,20,2,0.5,1,24,Reading/Writing,Interactive,2,7,98,Excellent progress,19.42,0,No
S4761,Brandy Marshall,brandy.marshall836@gmail.com,p4761,12,52,93,59,96,75,0.46,0.39,20,14,8,17,0.74,4,75,Auditory,Mixed,15,2,48,Falling behind in multiple areas,71.19,1,Yes
S4762,Christine Simmons,christine.simmons7499@edu.in,p4762,10,45,53,75,50,55.75,0.63,0.65,6,15,8,10,0.49,1,19,Reading/Writing,Interactive,3,2,62,Average progress,60.41,1,Yes
S4763,Taylor Ortiz,taylor.ortiz1744@gmail.com,p4763,9,83,89,93,61,81.5,0.86,0.62,12,20,16,15,0.79,4,83,Kinesthetic,Videos,13,5,53,Good participation,22.24,0,No
S4764,Linda Stewart,linda.stewart9225@gmail.com,p4764,9,48,54,93,43,59.5,0.82,0.31,16,19,18,16,0.86,3,57,Reading/Writing,Texts,3,2,52,Falling behind in multiple areas,74.36,1,Yes
S4765,Patrick White,patrick.white8321@gmail.com,p4765,9,84,54,94,56,72,0.42,0.61,14,7,8,13,0.52,6,37,Reading/Writing,Texts,17,4,82,Can do better with more effort,34.17,0,No
S4766,Jesus Brewer,jesus.brewer2746@gmail.com,p4766,11,75,45,56,47,55.75,0.73,0.56,4,9,9,8,0.38,3,48,Reading/Writing,Texts,17,3,50,Good participation,40.55,0,No
S4767,Michael Miller,michael.miller3375@gmail.com,p4767,11,95,66,84,85,82.5,0.45,0.77,8,4,5,9,0.32,1,70,Auditory,Videos,17,3,66,Good participation,32.02,0,No
S4768,Megan Hunt,megan.hunt2582@outlook.com,p4768,12,82,54,50,98,71,1,0.96,12,6,2,1,0.26,3,54,Auditory,Interactive,2,1,78,Consistent performance,28.96,0,No
S4769,Dawn Hartman,dawn.hartman7243@outlook.com,p4769,9,59,89,69,73,72.5,0.94,0.36,14,10,14,4,0.52,1,36,Reading/Writing,Mixed,6,8,54,Lacks focus,34.18,0,No
S4770,Sara Garcia,sara.garcia1636@edu.in,p4770,11,57,75,74,50,64,0.41,0.53,20,3,18,18,0.74,6,83,Auditory,Texts,12,4,68,Can do better with more effort,39.49,0,No
S4771,Charles Johnson,charles.johnson5969@yahoo.com,p4771,10,97,94,80,70,85.25,0.92,0.61,13,1,13,1,0.35,1,75,Auditory,Mixed,6,4,59,Can do better with more effort,30.62,0,No
S4772,James Gonzalez,james.gonzalez2267@outlook.com,p4772,10,82,47,77,50,64,0.95,0.62,5,6,12,3,0.32,6,77,Auditory,Texts,12,6,72,Good participation,30.22,0,No
S4773,Mark Turner,mark.turner3317@gmail.com,p4773,12,96,54,61,95,76.5,0.61,0.84,12,5,15,10,0.52,2,59,Kinesthetic,Interactive,3,2,83,Shows initiative,32.17,0,No
S4774,Lisa Sutton,lisa.sutton6821@edu.in,p4774,10,60,42,92,93,71.75,0.83,0.61,10,15,15,2,0.52,3,32,Kinesthetic,Videos,15,5,61,Good participation,28.15,0,No
